Date,Volume(V µg/m3)
20/04/2021,62
21/04/2021,66
22/04/2021,50
23/04/2021,51
24/04/2021,63
25/04/2021,56
26/04/2021,46
27/04/2021,61
28/04/2021,70
29/04/2021,65
30/04/2021,65
01/05/2021,51
02/05/2021,58
03/05/2021,60
04/05/2021,65
05/05/2021,57
06/05/2021,52
07/05/2021,48
08/05/2021,37
09/05/2021,53
10/05/2021,48
11/05/2021,60
12/05/2021,52
13/05/2021,59
14/05/2021,61
15/05/2021,58
16/05/2021,61
17/05/2021,58
18/05/2021,61
19/05/2021,57
20/05/2021,43
21/05/2021,47
22/05/2021,62
23/05/2021,60
24/05/2021,65
25/05/2021,55
26/05/2021,51
27/05/2021,50
28/05/2021,43
29/05/2021,44
30/05/2021,48
31/05/2021,44
01/06/2021,52
02/06/2021,57
03/06/2021,61
04/06/2021,52
05/06/2021,49
06/06/2021,42
07/06/2021,44
08/06/2021,48
09/06/2021,39
10/06/2021,40
11/06/2021,47
12/06/2021,54
13/06/2021,37
14/06/2021,48
15/06/2021,52
16/06/2021,42
17/06/2021,44
18/06/2021,40
19/06/2021,40
20/06/2021,41
21/06/2021,37
22/06/2021,37
23/06/2021,37
24/06/2021,31
25/06/2021,37
26/06/2021,36
27/06/2021,39
28/06/2021,34
29/06/2021,33
30/06/2021,44
01/07/2021,42
02/07/2021,31
03/07/2021,34
04/07/2021,30
05/07/2021,33
06/07/2021,34
07/07/2021,35
08/07/2021,38
09/07/2021,37
10/07/2021,45
11/07/2021,39
12/07/2021,47
13/07/2021,45
14/07/2021,46
15/07/2021,34
16/07/2021,30
17/07/2021,38
18/07/2021,29
19/07/2021,33
20/07/2021,41
21/07/2021,43
22/07/2021,
23/07/2021,
24/07/2021,48
25/07/2021,47
26/07/2021,62
27/07/2021,56
28/07/2021,42
29/07/2021,55
30/07/2021,37
31/07/2021,30
01/08/2021,32
02/08/2021,27
03/08/2021,49
04/08/2021,52
05/08/2021,63
06/08/2021,46
07/08/2021,29
08/08/2021,45
09/08/2021,34
10/08/2021,40
11/08/2021,33
12/08/2021,37
13/08/2021,42
14/08/2021,42
15/08/2021,38
16/08/2021,49
17/08/2021,40
18/08/2021,42
19/08/2021,35
20/08/2021,24
21/08/2021,9
22/08/2021,32
23/08/2021,40
24/08/2021,36
25/08/2021,30
26/08/2021,52
27/08/2021,45
28/08/2021,39
29/08/2021,46
30/08/2021,52
31/08/2021,52
01/09/2021,53
02/09/2021,52
03/09/2021,44
04/09/2021,36
05/09/2021,51
06/09/2021,40
07/09/2021,34
08/09/2021,52
09/09/2021,39
10/09/2021,39
11/09/2021,51
12/09/2021,51
13/09/2021,36
14/09/2021,30
15/09/2021,34
16/09/2021,35
17/09/2021,32
18/09/2021,17
19/09/2021,34
20/09/2021,32
21/09/2021,38
22/09/2021,54
23/09/2021,54
