Date,Volume(V µg/m3)
25/03/2020,41
26/03/2020,53
27/03/2020,84
28/03/2020,81
29/03/2020,78
30/03/2020,73
31/03/2020,64
01/04/2020,68
02/04/2020,75
03/04/2020,72
04/04/2020,61
05/04/2020,66
06/04/2020,66
07/04/2020,46
08/04/2020,60
09/04/2020,64
10/04/2020,65
11/04/2020,64
12/04/2020,58
13/04/2020,85
14/04/2020,68
15/04/2020,73
16/04/2020,75
17/04/2020,76
18/04/2020,79
19/04/2020,83
20/04/2020,83
21/04/2020,86
22/04/2020,87
23/04/2020,81
24/04/2020,80
25/04/2020,69
26/04/2020,93
27/04/2020,71
28/04/2020,72
29/04/2020,48
30/04/2020,56
01/05/2020,66
02/05/2020,76
03/05/2020,57
04/05/2020,63
05/05/2020,71
06/05/2020,62
07/05/2020,61
08/05/2020,72
09/05/2020,75
10/05/2020,75
11/05/2020,60
12/05/2020,65
13/05/2020,65
14/05/2020,62
15/05/2020,73
16/05/2020,75
17/05/2020,73
18/05/2020,66
19/05/2020,59
20/05/2020,73
21/05/2020,79
22/05/2020,74
23/05/2020,71
24/05/2020,63
25/05/2020,67
26/05/2020,62
27/05/2020,62
28/05/2020,65
29/05/2020,59
30/05/2020,78
31/05/2020,88
01/06/2020,78
02/06/2020,78
03/06/2020,65
04/06/2020,52
05/06/2020,55
06/06/2020,52
07/06/2020,50
08/06/2020,59
09/06/2020,45
10/06/2020,51
11/06/2020,70
12/06/2020,62
13/06/2020,75
14/06/2020,81
15/06/2020,71
16/06/2020,64
17/06/2020,64
18/06/2020,61
19/06/2020,42
20/06/2020,53
21/06/2020,52
22/06/2020,55
23/06/2020,55
24/06/2020,103
25/06/2020,111
26/06/2020,82
27/06/2020,42
28/06/2020,53
29/06/2020,42
30/06/2020,37
01/07/2020,37
02/07/2020,35
03/07/2020,41
04/07/2020,26
05/07/2020,47
06/07/2020,49
07/07/2020,35
08/07/2020,42
09/07/2020,45
10/07/2020,36
11/07/2020,45
12/07/2020,55
13/07/2020,33
14/07/2020,45
15/07/2020,36
16/07/2020,33
17/07/2020,23
18/07/2020,33
19/07/2020,48
20/07/2020,
21/07/2020,
22/07/2020,37
23/07/2020,34
24/07/2020,45
25/07/2020,33
26/07/2020,33
27/07/2020,33
28/07/2020,46
29/07/2020,46
30/07/2020,27
31/07/2020,75
01/08/2020,42
02/08/2020,45
03/08/2020,46
04/08/2020,31
05/08/2020,38
06/08/2020,28
07/08/2020,26
08/08/2020,46
09/08/2020,55
10/08/2020,62
11/08/2020,94
12/08/2020,91
13/08/2020,78
14/08/2020,78
15/08/2020,77
16/08/2020,53
17/08/2020,44
18/08/2020,22
